Location_id,LSOA_of_Accident_Location,Longitude,Latitude,Urban_or_Rural_Area,CityID
633,E01000004,-0.104714,51.514079,1,14
634,E01000004,-0.104426,51.514074,1,78
635,E01000004,-0.110926,51.513729,1,58
636,E01000004,-0.083383,51.517509,1,43
637,E01000004,-0.091474,51.513594,1,63
638,E01000004,-0.078531,51.509516,1,49
639,E01004293,-0.074456,51.507021,1,72
640,E01000004,-0.104268,51.510924,1,47
641,E01000004,-0.083864,51.516348,1,21
642,E01000005,-0.074858,51.511164,1,63
643,E01000004,-0.100606,51.515811,1,53
644,E01000004,-0.084793,51.518251,1,20
645,E01000004,-0.092278,51.515046,1,76
646,E01000004,-0.093695,51.512191,1,61
647,E01000004,-0.103169,51.516572,1,68
648,E01000004,-0.102203,51.51206,1,63
649,E01000004,-0.081389,51.51352,1,61
650,E01000004,-0.092672,51.512535,1,59
651,E01000004,-0.104087,51.51182,1,34
652,E01000004,-0.10456,51.510839,1,6
653,E01000004,-0.081715,51.516043,1,65
654,E01000004,-0.080687,51.509641,1,64
655,E01000004,-0.079395,51.50953,1,30
656,E01000004,-0.09904,51.515336,1,79
657,E01000001,-0.097405,51.519985,1,30
658,E01000004,-0.090633,51.513041,1,56
659,E01000004,-0.10816,51.510897,1,66
660,E01000004,-0.082258,51.520278,1,8
661,E01000004,-0.080218,51.517367,1,49
662,E01000004,-0.088211,51.512372,1,51
663,E01000004,-0.104426,51.514074,1,26
664,E01000004,-0.108964,51.515856,1,22
665,E01000004,-0.080502,51.517462,1,26
666,E01000004,-0.080961,51.51684,1,68
667,E01000004,-0.104308,51.513443,1,47
668,E01000004,-0.078675,51.509518,1,10
669,E01000004,-0.107305,51.517628,1,65
670,E01000004,-0.103359,51.511988,1,10
671,E01000004,-0.104669,51.515157,1,74
672,E01000004,-0.086455,51.509556,1,47
673,E01000004,-0.08669,51.510818,1,5
674,E01004293,-0.074923,51.506219,2,58
675,E01000004,-0.085205,51.511873,1,52
676,E01000005,-0.075757,51.513787,1,21
677,E01000004,-0.088604,51.50986,1,37
678,E01000004,-0.102207,51.51197,1,83
679,E01000004,-0.081253,51.516755,1,23
680,E01000004,-0.083511,51.514454,1,71
681,E01000004,-0.084394,51.510601,1,37
682,E01000004,-0.079903,51.517992,1,14
683,E01000004,-0.081673,51.517031,1,24
684,E01000004,-0.0799,51.518081,1,68
685,E01000004,-0.10061,51.515721,1,62
686,E01000004,-0.080199,51.517817,1,27
687,E01000004,-0.104426,51.514074,1,53
688,E01000004,-0.08669,51.510818,1,46
689,E01000004,-0.078819,51.509521,1,79
690,E01000004,-0.096882,51.511794,1,74
691,E01000001,-0.096779,51.517727,1,81
692,E01000004,-0.096624,51.51107,1,76
693,E01004325,-0.071663,51.515159,1,32
694,E01000004,-0.080805,51.517107,1,29
695,E01000004,-0.089037,51.513285,1,69
696,E01000001,-0.097146,51.515845,1,67
697,E01000004,-0.091652,51.512788,1,68
698,E01000005,-0.07689,51.514255,1,42
699,E01000004,-0.104308,51.513443,1,70
700,E01000004,-0.100326,51.515626,1,84
701,E01000004,-0.086455,51.509556,1,83
702,E01000004,-0.102046,51.515834,1,6
703,E01000004,-0.091322,51.510354,1,55
704,E01000005,-0.074426,51.514574,1,10
705,E01000004,-0.085362,51.518441,1,15
706,E01004293,-0.07523,51.505775,2,78
707,E01000001,-0.097211,51.517734,1,59
708,E01000004,-0.107305,51.517628,1,53
709,E01000004,-0.10268,51.510988,2,40
710,E01000001,-0.096639,51.517635,1,79
711,E01000004,-0.107872,51.510892,1,6
712,E01000004,-0.078767,51.521031,1,63
713,E01000004,-0.088888,51.509955,1,15
714,E01000004,-0.082548,51.513359,1,62
715,E01000004,-0.081149,51.508929,1,60
716,E01000004,-0.088731,51.517147,1,2
717,E01000004,-0.108365,51.516386,1,11
718,E01000004,-0.093979,51.512286,1,24
719,E01000004,-0.088731,51.517147,1,55
720,E01000004,-0.076787,51.513264,1,37
721,E01000004,-0.085209,51.511783,1,83
722,E01000004,-0.079334,51.510968,1,66
723,E01000004,-0.08601,51.516743,1,5
724,E01000004,-0.104426,51.514074,1,56
725,E01000004,-0.08497,51.51061,1,36
726,E01000004,-0.076636,51.513442,1,53
727,E01000004,-0.089037,51.513285,1,1
728,E01000004,-0.086838,51.510731,1,62
729,E01004027,-0.075843,51.504886,2,24
730,E01000004,-0.080351,51.517639,1,44
731,E01000005,-0.075757,51.513787,1,21
732,E01000004,-0.085209,51.511783,1,78
733,E01000004,-0.102495,51.511974,1,73
734,E01000004,-0.10453,51.511558,1,7
735,E01000004,-0.103939,51.511908,1,10
736,E01000004,-0.093835,51.512284,1,8
737,E01000004,-0.083955,51.514191,1,15
738,E01000004,-0.088587,51.517144,1,68
739,E01000002,-0.093621,51.517406,1,82
740,E01000004,-0.104426,51.514074,1,49
741,E01000001,-0.098425,51.519732,1,72
742,E01000004,-0.093547,51.512279,1,36
743,E01000004,-0.0799,51.518081,1,17
744,E01000002,-0.094704,51.515625,1,64
745,E01004293,-0.074104,51.508544,1,66
746,E01000004,-0.104429,51.513984,1,5
747,E01000004,-0.079585,51.518706,1,29
748,E01000001,-0.097667,51.520619,1,78
749,E01000004,-0.104323,51.513083,1,65
750,E01000004,-0.088724,51.517326,1,65
751,E01000004,-0.103836,51.510917,1,8
752,E01000004,-0.096549,51.512867,1,48
753,E01000004,-0.104411,51.514433,1,4
754,E01000004,-0.081711,51.516133,1,65
755,E01000004,-0.087009,51.510104,1,54
756,E01000004,-0.080199,51.517817,1,29
757,E01000004,-0.104935,51.515701,1,34
758,E01000004,-0.090029,51.510243,1,62
759,E01000004,-0.10061,51.515721,1,11
760,E01000004,-0.079748,51.518259,1,30
761,E01000004,-0.104553,51.511019,1,72
762,E01000004,-0.110926,51.513729,1,18
763,E01000004,-0.107741,51.517545,1,27
764,E01000004,-0.104697,51.511021,1,33
765,E01000004,-0.089444,51.517338,1,5
766,E01000004,-0.083985,51.513472,1,48
767,E01004293,-0.076946,51.50949,1,82
768,E01000004,-0.109597,51.51101,1,17
769,E01000001,-0.095561,51.515819,1,64
770,E01000004,-0.107737,51.517635,1,33
771,E01000004,-0.092322,51.51055,1,12
772,E01000004,-0.086411,51.514051,1,80
773,E01000004,-0.092322,51.51055,1,71
774,E01000004,-0.086694,51.510729,1,31
775,E01000004,-0.085933,51.515123,1,84
776,E01000004,-0.087885,51.513266,1,55
777,E01000005,-0.075995,51.511543,1,37
778,E01000004,-0.104426,51.514074,1,19
779,E01000005,-0.073107,51.511675,1,1
780,E01000004,-0.091746,51.510541,1,61
781,E01000004,-0.094196,51.513998,1,62
782,E01000004,-0.081529,51.513612,1,9
783,E01000004,-0.082916,51.514893,1,39
784,E01000004,-0.094123,51.512288,1,3
785,E01000005,-0.074297,51.514213,1,32
786,E01000004,-0.098895,51.511916,1,28
787,E01000004,-0.102561,51.513864,1,57
788,E01000004,-0.109182,51.514061,1,73
789,E01000004,-0.103799,51.511816,1,80
790,E01000004,-0.103994,51.514067,1,45
791,E01000004,-0.081859,51.516045,1,80
792,E01000004,-0.095408,51.512579,1,17
793,E01000004,-0.100127,51.513465,1,74
794,E01000004,-0.101055,51.518876,1,82
795,E01004025,-0.07723,51.50275,1,71
796,E01000004,-0.08536,51.511606,1,7
797,E01000005,-0.076746,51.514253,1,71
798,E01000004,-0.086975,51.510913,1,1
799,E01000004,-0.104079,51.512,1,11
800,E01000005,-0.076048,51.513702,1,15
801,E01000004,-0.078899,51.521302,1,49
802,E01000004,-0.086703,51.513966,1,75
803,E01000004,-0.104426,51.514074,1,10
804,E01000004,-0.093835,51.512284,1,30
805,E01000005,-0.073122,51.511316,1,38
806,E01000004,-0.10417,51.516768,1,74
807,E01000004,-0.09913,51.513179,1,43
808,E01000004,-0.104345,51.512544,1,70
809,E01000004,-0.092322,51.51055,1,73
810,E01000001,-0.097405,51.519985,1,11
811,E01000004,-0.088468,51.509678,1,43
812,E01000002,-0.09392,51.517141,1,25
813,E01000004,-0.0799,51.518081,1,49
814,E01000004,-0.088875,51.517149,1,16
815,E01000004,-0.081571,51.51604,1,53
816,E01000004,-0.079589,51.518616,1,20
817,E01000004,-0.104282,51.514072,1,54
818,E01000004,-0.107437,51.510975,1,31
819,E01000917,-0.107733,51.517725,1,82
820,E01000004,-0.081863,51.515955,1,47
821,E01000004,-0.081711,51.516133,1,39
822,E01000004,-0.078534,51.509426,1,58
823,E01002704,-0.090598,51.520774,1,75
824,E01000004,-0.089697,51.514734,1,47
825,E01000004,-0.10456,51.510839,1,76
826,E01000004,-0.078751,51.514555,1,58
827,E01000001,-0.096783,51.517637,1,40
828,E01000004,-0.085834,51.510625,1,22
829,E01000004,-0.085209,51.511783,1,18
830,E01000004,-0.082788,51.517949,1,58
831,E01000004,-0.086319,51.509373,1,29
832,E01000004,-0.086411,51.514051,1,1
833,E01000004,-0.107581,51.510978,1,60
834,E01000004,-0.086747,51.50947,1,77
835,E01000004,-0.093342,51.510297,1,80
836,E01000004,-0.107305,51.517628,1,10
837,E01000004,-0.107584,51.510888,1,36
838,E01000004,-0.088173,51.513271,1,37
839,E01000004,-0.080711,51.515936,1,1
840,E01000004,-0.086694,51.510729,1,80
841,E01000004,-0.080199,51.517817,1,21
842,E01000004,-0.08431,51.509161,1,47
843,E01000004,-0.104083,51.51191,1,56
844,E01004293,-0.074456,51.507021,1,22
845,E01000004,-0.104323,51.513083,1,16
846,E01000004,-0.081719,51.515953,1,28
847,E01000005,-0.077136,51.515248,1,72
848,E01000004,-0.104353,51.512364,1,36
849,E01000004,-0.105276,51.51094,1,23
850,E01000004,-0.08669,51.510818,1,24
851,E01000004,-0.104556,51.510929,1,54
852,E01000004,-0.084129,51.513474,1,44
853,E01000004,-0.11107,51.513732,1,2
854,E01000004,-0.108301,51.510989,1,33
855,E01000004,-0.085667,51.511161,1,69
856,E01000004,-0.087323,51.50948,1,56
857,E01000004,-0.083985,51.513472,1,43
858,E01000004,-0.081149,51.508929,1,48
859,E01000001,-0.097409,51.519896,1,19
860,E01000004,-0.080502,51.517462,1,79
861,E01004293,-0.074112,51.508364,1,14
862,E01000004,-0.093035,51.510742,1,47
863,E01000004,-0.088893,51.513282,1,10
864,E01000004,-0.104426,51.514074,1,37
865,E01000004,-0.081824,51.510019,1,75
866,E01000004,-0.104426,51.514074,1,52
867,E01000004,-0.102514,51.51845,1,77
868,E01000004,-0.092322,51.51055,1,55
869,E01000004,-0.078945,51.520224,1,33
870,E01000004,-0.086114,51.510809,1,68
871,E01000004,-0.098754,51.511824,1,29
872,E01000004,-0.081536,51.513432,1,4
873,E01000004,-0.097058,51.514494,1,65
874,E01000004,-0.107869,51.510982,1,34
875,E01000004,-0.10456,51.510839,1,84
876,E01000004,-0.077807,51.513011,1,13
877,E01000004,-0.080301,51.511973,1,14
878,E01000004,-0.089371,51.515628,1,62
879,E01000004,-0.096553,51.512777,1,34
880,E01000004,-0.089037,51.513285,1,79
881,E01000004,-0.10084,51.513656,1,68
882,E01000004,-0.104669,51.515157,1,35
883,E01000004,-0.105288,51.517595,1,38
884,E01000004,-0.087186,51.509298,1,68
885,E01000002,-0.090532,51.518885,1,2
886,E01000004,-0.080203,51.517727,1,26
887,E01000004,-0.101601,51.519604,1,65
888,E01000004,-0.088889,51.513372,1,51
889,E01000004,-0.087781,51.519199,1,7
890,E01000004,-0.104328,51.509486,2,1
891,E01000002,-0.093765,51.517408,1,50
892,E01000004,-0.089613,51.513294,1,58
893,E01000917,-0.10917,51.517838,1,37
894,E01000004,-0.086975,51.510913,1,21
895,E01000005,-0.074839,51.515031,1,40
896,E01000004,-0.08669,51.510818,1,59
897,E01000004,-0.081999,51.516137,1,45
898,E01000004,-0.081536,51.513432,1,14
899,E01000004,-0.080547,51.509549,1,27
900,E01000004,-0.109597,51.51101,1,20
901,E01000005,-0.076598,51.51434,1,7
902,E01000002,-0.094062,51.520651,1,25
903,E01000004,-0.094998,51.512033,1,84
904,E01000004,-0.104923,51.515971,1,32
905,E01000004,-0.102806,51.518364,1,35
906,E01000004,-0.104426,51.514074,1,39
907,E01000004,-0.109407,51.515593,1,46
908,E01000004,-0.092619,51.513793,1,34
909,E01000004,-0.105045,51.516512,1,68
910,E01000004,-0.086713,51.510279,1,51
911,E01000004,-0.104426,51.514074,1,79
912,E01000004,-0.086866,51.516936,1,33
913,E01000004,-0.085209,51.511783,1,1
914,E01000004,-0.102203,51.51206,1,72
915,E01000004,-0.080157,51.515388,1,74
916,E01004027,-0.076003,51.504528,2,53
917,E01000917,-0.110459,51.518038,1,16
918,E01000002,-0.092474,51.520715,1,18
919,E01000004,-0.081412,51.516398,1,82
920,E01000004,-0.087547,51.511012,1,1
921,E01000004,-0.086455,51.509556,1,77
922,E01003929,-0.087834,51.5076,2,80
923,E01000004,-0.104669,51.515157,1,69
924,E01000004,-0.105146,51.514086,1,35
925,E01000004,-0.089037,51.513285,1,65
926,E01000001,-0.096779,51.517727,1,79
927,E01000004,-0.107445,51.51772,1,39
928,E01004027,-0.088171,51.506436,1,16
929,E01004293,-0.075643,51.509648,1,13
930,E01000917,-0.108021,51.517729,1,43
931,E01000005,-0.073107,51.511675,1,67
932,E01002724,-0.103061,51.519178,1,6
933,E01000004,-0.081536,51.513432,1,15
934,E01000004,-0.086842,51.510641,1,13
935,E01000004,-0.102203,51.51206,1,83
936,E01000004,-0.079604,51.518256,1,44
937,E01000004,-0.104418,51.514254,1,30
938,E01000004,-0.083724,51.516256,1,57
939,E01000004,-0.089757,51.513296,1,73
940,E01000004,-0.078235,51.513108,1,76
941,E01000002,-0.093148,51.518388,1,58
942,E01000004,-0.079437,51.518793,1,53
943,E01000004,-0.109407,51.515593,1,45
944,E01000004,-0.085107,51.51421,1,66
945,E01000004,-0.079384,51.513217,1,59
946,E01000004,-0.094548,51.512475,1,39
947,E01000004,-0.081109,51.516752,1,17
948,E01000004,-0.081863,51.515955,1,82
949,E01000004,-0.084482,51.515369,1,74
950,E01000004,-0.096837,51.512872,1,56
951,E01000004,-0.085722,51.516738,1,19
952,E01000004,-0.104856,51.517588,1,29
953,E01000004,-0.104308,51.513443,1,53
954,E01000004,-0.085209,51.511783,1,33
955,E01000004,-0.08095,51.517109,1,21
956,E01000917,-0.109026,51.517835,1,80
957,E01000004,-0.077511,51.513186,1,42
958,E01000004,-0.082162,51.51569,1,63
959,E01000004,-0.10237,51.518447,1,2
960,E01000004,-0.089037,51.513285,1,27
961,E01000004,-0.104338,51.512724,1,33
962,E01000004,-0.103836,51.510917,1,3
963,E01000004,-0.087583,51.517038,1,78
964,E01000004,-0.081248,51.513427,1,73
965,E01000914,-0.112125,51.516087,1,7
966,E01000004,-0.088875,51.517149,1,29
967,E01000004,-0.086459,51.509466,1,21
968,E01000004,-0.083413,51.513373,1,19
969,E01004293,-0.073789,51.509168,1,30
970,E01004293,-0.073941,51.508991,1,28
971,E01000004,-0.083724,51.516256,1,50
972,E01000004,-0.091121,51.5117,1,1
973,E01000004,-0.08065,51.517374,1,51
974,E01000004,-0.097065,51.514315,1,33
975,E01000001,-0.096639,51.517635,1,62
976,E01000005,-0.076628,51.513621,1,37
977,E01000004,-0.104426,51.514074,1,21
978,E01000004,-0.081105,51.516842,1,78
979,E01000004,-0.084425,51.513299,1,24
980,E01000004,-0.079539,51.509532,1,37
981,E01000004,-0.102392,51.510984,2,67
982,E01000004,-0.109474,51.513976,1,7
983,E01000004,-0.080017,51.515296,1,53
984,E01000001,-0.096779,51.517727,1,35
985,E01000004,-0.087781,51.519199,1,27
986,E01000004,-0.085402,51.510618,1,1
987,E01000005,-0.073111,51.511585,1,69
988,E01000004,-0.084136,51.513295,1,63
989,E01000004,-0.09691,51.514582,1,60
990,E01000004,-0.081863,51.515955,1,63
991,E01000004,-0.088343,51.512644,1,32
992,E01000004,-0.080809,51.517017,1,60
993,E01002901,-0.150108,51.485757,2,29
994,E01004765,-0.141495,51.516916,1,33
995,E01004736,-0.127093,51.506075,1,68
996,E01004736,-0.130856,51.505685,1,45
997,E01004764,-0.14214,51.515217,1,35
998,E01004710,-0.189638,51.535024,1,75
999,E01004736,-0.12877,51.507361,1,20
1000,E01004763,-0.131821,51.513794,1,11
1001,E01004763,-0.132622,51.511829,1,6
1002,E01004716,-0.147862,51.523401,1,74
1003,E01004735,-0.118312,51.512859,1,43
1004,E01004688,-0.183554,51.51038,1,42
1005,E01004756,-0.194002,51.523131,1,42
1006,E01004657,-0.157394,51.515817,1,12
1007,E01004675,-0.196284,51.527393,1,22
1008,E01004680,-0.165518,51.514506,1,82
1009,E01004646,-0.180527,51.535693,1,12
1010,E01004744,-0.135953,51.497313,1,67
1011,E01004736,-0.126964,51.505713,1,1
1012,E01004714,-0.154593,51.513795,1,77
1013,E01004675,-0.197501,51.525793,1,12
1014,E01004646,-0.17753,51.538524,1,38
1015,E01004689,-0.150909,51.505104,1,7
1016,E01004762,-0.155491,51.509403,1,24
1017,E01002901,-0.149989,51.485126,2,23
1018,E01004735,-0.117456,51.509158,2,35
1019,E01004689,-0.157827,51.512227,1,44
1020,E01004717,-0.151193,51.523004,1,9
1021,E01002854,-0.201539,51.522078,1,16
1022,E01004733,-0.128791,51.499807,1,78
1023,E01004689,-0.158425,51.511697,1,77
1024,E01004764,-0.1366,51.513241,1,40
1025,E01004736,-0.144097,51.506076,1,38
1026,E01004765,-0.139914,51.516801,1,46
1027,E01004713,-0.145515,51.520846,1,5
1028,E01004658,-0.159609,51.514503,1,5
1029,E01004709,-0.181682,51.528427,1,3
1030,E01004755,-0.196022,51.523073,1,35
1031,E01004727,-0.160619,51.535922,1,33
1032,E01004671,-0.169017,51.524273,1,15
1033,E01004734,-0.12726,51.512552,1,29
1034,E01004735,-0.117596,51.50925,2,81
1035,E01004687,-0.152631,51.49461,1,43
1036,E01004727,-0.15728,51.522201,1,23
1037,E01004736,-0.134284,51.509967,1,39
1038,E01004764,-0.141342,51.513586,1,16
1039,E01004663,-0.165903,51.519278,1,30
1040,E01004679,-0.203443,51.524985,1,19
1041,E01004685,-0.169522,51.518885,1,73
1042,E01004725,-0.166251,51.528546,1,24
1043,E01004749,-0.142412,51.494358,1,53
1044,E01004731,-0.135514,51.497486,1,76
1045,E01004764,-0.143904,51.510839,1,50
1046,E01004763,-0.130566,51.516292,1,47
1047,E01004727,-0.166078,51.53286,1,28
1048,E01004726,-0.176175,51.52915,1,71
1049,E01004655,-0.197781,51.518693,1,65
1050,E01004736,-0.136481,51.509102,1,15
1051,E01004702,-0.174967,51.523286,1,83
1052,E01004689,-0.17529,51.511601,1,39
1053,E01004740,-0.138159,51.492672,1,18
1054,E01004761,-0.142772,51.506774,1,34
1055,E01004648,-0.184994,51.535762,1,27
1056,E01004732,-0.129821,51.499284,1,38
1057,E01004765,-0.145134,51.519581,1,22
1058,E01004689,-0.179932,51.510864,1,7
1059,E01004761,-0.148058,51.511444,1,60
1060,E01004679,-0.201577,51.524777,1,19
1061,E01004758,-0.192211,51.521036,1,22
1062,E01004655,-0.196474,51.518943,1,40
1063,E01004702,-0.17841,51.520103,1,15
1064,E01004688,-0.18283,51.510459,1,3
1065,E01004662,-0.161606,51.522178,1,44
1066,E01004714,-0.156148,51.514539,1,47
1067,E01004755,-0.200984,51.52153,1,32
1068,E01004755,-0.19774,51.523369,1,55
1069,E01004736,-0.12877,51.507361,1,11
1070,E01004689,-0.157294,51.51114,1,61
1071,E01004764,-0.135141,51.513667,1,18
1072,E01004764,-0.135583,51.509897,1,43
1073,E01004673,-0.164941,51.521691,1,30
1074,E01004690,-0.149943,51.500503,1,75
1075,E01004763,-0.129247,51.513304,1,61
1076,E01004735,-0.115384,51.510474,1,36
1077,E01004691,-0.157945,51.502157,1,83
1078,E01004736,-0.140226,51.502057,1,43
1079,E01004736,-0.138636,51.505719,1,16
1080,E01004672,-0.171106,51.522507,1,48
1081,E01004733,-0.125247,51.494895,1,59
1082,E01004725,-0.170156,51.528247,1,37
1083,E01004764,-0.137697,51.514607,1,39
1084,E01004755,-0.200892,51.523867,1,74
1085,E01004764,-0.139106,51.508335,1,13
1086,E01004716,-0.149749,51.523071,1,47
1087,E01004689,-0.157158,51.510958,1,21
1088,E01004736,-0.141598,51.507295,1,27
1089,E01004657,-0.157926,51.516905,1,10
1090,E01004691,-0.152293,51.502968,1,76
1091,E01004703,-0.181659,51.521772,1,76
1092,E01004712,-0.156928,51.520217,1,11
1093,E01004736,-0.127189,51.507246,1,50
1094,E01004715,-0.144094,51.523881,1,70
1095,E01004688,-0.183328,51.501564,1,35
1096,E01004668,-0.145389,51.48847,1,63
1097,E01004657,-0.160015,51.515139,1,31
1098,E01004737,-0.131658,51.489601,1,68
1099,E01002902,-0.156005,51.489537,1,70
1100,E01004734,-0.125155,51.51117,1,48
1101,E01004734,-0.127149,51.511741,1,34
1102,E01004661,-0.16963,51.519786,1,14
1103,E01004764,-0.143765,51.514254,1,20
1104,E01004736,-0.136272,51.503613,1,70
1105,E01004736,-0.123755,51.506651,1,68
1106,E01004764,-0.137258,51.51478,1,47
1107,E01004714,-0.15094,51.518594,1,9
1108,E01004690,-0.148817,51.499855,1,21
1109,E01002818,-0.160706,51.501571,1,67
1110,E01004761,-0.150842,51.503215,1,11
1111,E01004707,-0.185327,51.527404,1,3
1112,E01004764,-0.141852,51.515213,1,53
1113,E01004691,-0.151904,51.501882,1,8
1114,E01004761,-0.151274,51.503221,1,7
1115,E01004741,-0.132791,51.490069,1,42
1116,E01004681,-0.177631,51.514335,1,65
1117,E01004682,-0.175978,51.512421,1,77
1118,E01004734,-0.120417,51.510734,1,44
1119,E01004691,-0.15176,51.50188,1,52
1120,E01004758,-0.191371,51.520393,1,32
1121,E01004674,-0.203148,51.52516,1,38
1122,E01004714,-0.151049,51.515897,1,50
1123,E01004696,-0.182122,51.517372,1,50
1124,E01004727,-0.165401,51.528173,1,49
1125,E01004734,-0.128985,51.51267,1,57
1126,E01004682,-0.176652,51.513601,1,51
1127,E01004683,-0.172453,51.514075,1,78
1128,E01004750,-0.145211,51.496381,1,32
1129,E01004685,-0.169644,51.519427,1,81
1130,E01004736,-0.12733,51.507338,1,77
1131,E01004735,-0.119944,51.511716,1,38
1132,E01004684,-0.165712,51.516847,1,79
1133,E01004735,-0.120679,51.511368,1,19
1134,E01004735,-0.122175,51.510043,1,71
1135,E01004730,-0.156451,51.535587,1,78
1136,E01004689,-0.16415,51.512686,1,18
1137,E01002852,-0.21602,51.527785,1,60
1138,E01004736,-0.139203,51.502401,1,35
1139,E01004680,-0.16164,51.514176,1,46
1140,E01004736,-0.123467,51.506647,1,48
1141,E01004762,-0.154017,51.513786,1,57
1142,E01004736,-0.1273,51.508057,1,78
1143,E01004745,-0.127919,51.489452,1,68
1144,E01004710,-0.191406,51.534062,1,2
1145,E01004663,-0.162773,51.51824,1,6
1146,E01004691,-0.153146,51.503251,1,68
1147,E01004763,-0.137093,51.518824,1,69
1148,E01004731,-0.129884,51.501263,1,43
1149,E01004736,-0.124187,51.506658,1,52
1150,E01004764,-0.139406,51.511577,1,75
1151,E01004734,-0.129258,51.513034,1,43
1152,E01004680,-0.163926,51.514661,1,71
1153,E01004714,-0.14757,51.516382,1,55
1154,E01004761,-0.143984,51.508862,1,3
1155,E01004660,-0.159466,51.521605,1,78
1156,E01004702,-0.173429,51.522093,1,46
1157,E01004662,-0.159891,51.521792,1,52
1158,E01004714,-0.151554,51.514107,1,15
1159,E01004755,-0.194592,51.522781,1,10
1160,E01004693,-0.191119,51.512206,1,67
